user_id,interest,calculated_skill_score,Q1_score,Q2_score,Q3_score,Q4_score,Q5_score,Q1_response,Q2_response,Q3_response,Q4_response,Q5_response
e03a647a-7d37-4a06-86aa-6b41d3c1b7bd,Commerce,1.0,0,0,1,0.0,0,No,Low,Yes,No,Beginner
6ffcfd0c-d65a-4165-bf25-6395137a673b,Architecture,5.0,0,0,1,1.0,1,No,Low,Yes,Yes,Intermediate
fe13c431-1a8e-4d54-bfe0-bc07b57355fd,Business,1.2,1,0,0,1.0,0,Yes,Low,No,Yes,Beginner
efddd5c5-a049-4773-b7dc-d485547eff9e,Commerce,2.7,1,1,0,1.0,1,Yes,Medium,No,Yes,Intermediate
6b128972-68b4-4652-82b0-ca8f71d8c49f,Business,2.2,0,1,0,0.0,1,No,Medium,No,No,Intermediate
de5fa685-ab81-44f1-8264-5cc5901ae24a,Coding,3.9,1,0,1,0.8,2,Yes,Low,Yes,UI,Advanced
e0e4ec72-9b93-4bbf-8530-60aab3bea0b1,Social Service,3.9,1,1,1,0.0,1,Yes,Medium,Yes,No,Intermediate
51e572b9-8a4a-4bd7-9199-3fe2751bddab,Business,5.0,0,2,1,1.0,2,No,High,Yes,Yes,Advanced
bc1c3cba-db5f-41c0-9643-a5f77e7b0a02,Social Service,2.1,0,0,0,1.0,0,No,Low,No,Yes,Beginner
26ddd6bd-d541-413e-9503-b92640fdfa54,Commerce,5.0,0,2,1,1.0,0,No,High,Yes,Yes,Beginner
4275573b-31aa-46a5-a8b1-1c28d3ad3023,Journalism,0.8,1,0,0,0.0,0,Yes,Low,No,No,Beginner
739037e6-ec03-4bfc-943c-e10f76b57fa4,Commerce,0.8,1,1,0,1.0,1,Yes,Medium,No,Yes,Intermediate
b38d85d6-a387-43d7-9592-f3e412013f33,Journalism,3.7,0,0,1,1.0,2,No,Low,Yes,Yes,Advanced
72b95ef2-8752-4fd6-b2da-58a3ea53c6f0,Social Service,5.0,1,0,1,1.0,0,Yes,Low,Yes,Yes,Beginner
7d9dc702-db5d-4a58-8625-8cf6e6eeb9f2,Commerce,4.6,1,0,0,1.0,1,Yes,Low,No,Yes,Intermediate
8cc2bf37-b39b-403f-b26d-1f5c7b97bf01,Coding,0.0,0,0,0,0.8,0,No,Low,No,UI,Beginner
8b5ac4d8-32bd-4fc2-ac52-367f9dcbc0d4,Law,0.0,0,0,1,0.0,0,No,Low,Yes,No,Beginner
57279126-2584-4fa1-8384-c1d15098a5aa,Medicine,3.8,0,0,1,1.0,1,No,Low,Yes,Yes,Intermediate
036b7b01-d5d7-4e65-a0ce-f88dd75ec83f,Architecture,5.0,0,1,1,1.0,2,No,Medium,Yes,Yes,Advanced
e547b4f8-c201-46f6-8ed2-a8e456b9e979,Law,2.8,0,1,0,1.0,0,No,Medium,No,Yes,Beginner
da654431-2386-4cf4-9fb6-fc69571578c3,Journalism,3.7,1,2,1,1.0,1,Yes,High,Yes,Yes,Intermediate
c525255a-5159-47e2-ac85-73cdf4b1fb58,Architecture,3.8,1,1,1,0.0,1,Yes,Medium,Yes,No,Intermediate
58fe5f5a-6ad5-449d-b93e-0cdbdbbe55a7,Law,3.1,1,0,0,0.0,2,Yes,Low,No,No,Advanced
97cdde1f-f72c-4d7f-a0a3-dd7afdba24c2,Social Service,4.0,0,2,0,0.0,0,No,High,No,No,Beginner
3fb2039b-4b4e-475d-b500-a803e4fb2a2e,Business,1.9,0,1,0,0.0,0,No,Medium,No,No,Beginner
cf2a2d00-05b6-40b6-99d7-e1efc5f962b3,Coding,1.0,0,0,1,0.8,0,No,Low,Yes,UI,Beginner
e4c50448-8d9c-40e8-8948-a6e1a33265f7,Commerce,4.4,1,0,1,1.0,2,Yes,Low,Yes,Yes,Advanced
10ec84c7-cfad-4b52-b39c-1519b8b8ed25,Social Service,4.8,1,2,0,0.0,2,Yes,High,No,No,Advanced
0cd284ff-d28b-42a3-aebb-808a727186cb,Commerce,5.0,0,1,0,1.0,2,No,Medium,No,Yes,Advanced
97f295c4-155e-4450-9d43-b6dce55fc0a2,Architecture,4.8,0,2,1,1.0,2,No,High,Yes,Yes,Advanced
7d08f331-eb3d-49ae-82a1-85d13e57bf77,Coding,5.0,1,1,0,0.8,0,Yes,Medium,No,UI,Beginner
5e02017e-f3bb-4e25-ab01-3a4277ff8c97,Commerce,5.0,1,2,1,1.0,2,Yes,High,Yes,Yes,Advanced
991494d3-00ec-4fb4-ac6d-bf107f25700b,Journalism,3.8,1,0,1,1.0,0,Yes,Low,Yes,Yes,Beginner
340490bd-c7c3-4b3c-bde9-5b9d0b651ccd,Coding,5.0,1,0,0,0.8,0,Yes,Low,No,UI,Beginner
b0dd4d1b-4d36-4d66-883d-fdff96584a0e,Law,0.2,0,0,0,0.0,0,No,Low,No,No,Beginner
91a8baab-b8af-4004-a889-2b8edf792f91,Medicine,2.3,1,2,0,1.0,2,Yes,High,No,Yes,Advanced
285bd721-a1e8-43e7-8ad5-6dcd8bdf6158,Medicine,4.4,0,2,1,1.0,0,No,High,Yes,Yes,Beginner
0378351b-d06d-4e21-80d6-992978328ca1,Architecture,3.6,0,2,1,0.0,2,No,High,Yes,No,Advanced
02c799c9-5d56-45e7-9de4-da9fa18c1a0f,Architecture,1.9,0,1,0,0.0,1,No,Medium,No,No,Intermediate
41027c51-ab6f-41f6-ad9a-488d828df895,Journalism,3.6,0,2,0,1.0,0,No,High,No,Yes,Beginner
5f2ba6dd-5400-44a0-997f-bc7acc65389f,Architecture,5.0,1,2,1,1.0,0,Yes,High,Yes,Yes,Beginner
741937fa-3120-49fa-a845-8a414b9afabd,Social Service,4.8,0,1,0,0.0,2,No,Medium,No,No,Advanced
db898c95-5939-47f0-8f3b-debb27602c80,Commerce,4.7,0,0,1,1.0,2,No,Low,Yes,Yes,Advanced
49792dff-fac0-4248-9d45-65de0a501c28,Business,3.4,1,1,0,1.0,0,Yes,Medium,No,Yes,Beginner
efca1778-244a-493c-a26d-f5dbe2ddec73,Social Service,4.3,1,0,1,0.0,1,Yes,Low,Yes,No,Intermediate
0fdc3954-fcec-47d7-95f8-8745f7c7efef,Architecture,3.6,1,0,1,1.0,2,Yes,Low,Yes,Yes,Advanced
cbaf4424-7a81-4dcf-a4dc-2090a08cc1c7,Law,4.2,1,2,1,0.0,0,Yes,High,Yes,No,Beginner
b9432f59-42c2-4d54-bf11-ca87c79e5a28,Journalism,2.2,1,1,0,0.0,0,Yes,Medium,No,No,Beginner
9145a9cc-c085-4d9e-b51e-ab507c3f081e,Journalism,4.1,1,0,0,1.0,2,Yes,Low,No,Yes,Advanced
10ce55e4-84cc-4d9e-b2ca-f6ae2c4978fb,Commerce,2.7,0,0,0,1.0,1,No,Low,No,Yes,Intermediate
831ec5af-6312-44f0-bb4f-20adcf8e7722,Architecture,4.6,1,2,0,1.0,0,Yes,High,No,Yes,Beginner
3544319f-fa43-450d-8a1a-cff65332dd29,Architecture,1.6,0,1,1,0.0,0,No,Medium,Yes,No,Beginner
4e3c31d1-6312-4413-b29a-c441596b181d,Social Service,4.6,0,2,1,1.0,1,No,High,Yes,Yes,Intermediate
283cf195-bafa-4213-a6c0-c009c5aea222,Commerce,2.7,1,1,0,0.0,0,Yes,Medium,No,No,Beginner
dada8d1f-9bd8-4c10-b09a-a27f7ef16ef2,Medicine,0.0,0,0,0,0.0,0,No,Low,No,No,Beginner
a8dbe109-e967-4782-a206-35faff8d56d7,Journalism,5.0,0,2,1,1.0,2,No,High,Yes,Yes,Advanced
68f1ae47-776d-4c9e-8153-fe2189c2f3aa,Social Service,3.7,1,0,1,0.0,0,Yes,Low,Yes,No,Beginner
ff69b84c-589a-4f70-8e4b-aec20957403d,Social Service,4.3,1,1,0,0.0,0,Yes,Medium,No,No,Beginner
4d9e102b-7f71-43f2-9b74-d517430acc2a,Business,5.0,1,1,1,0.0,0,Yes,Medium,Yes,No,Beginner
3033cf50-2e73-4e90-aa31-2fde3f82b85d,Law,3.4,1,2,0,1.0,2,Yes,High,No,Yes,Advanced
2fb3d64c-28b1-47ca-bb18-83fa190e65da,Medicine,2.8,0,0,1,0.0,0,No,Low,Yes,No,Beginner
1478a93a-6ab3-4c92-be48-9b49128b9da7,Commerce,2.0,0,0,0,0.0,1,No,Low,No,No,Intermediate
e0725d7b-90ff-4017-a504-6cfe12fb6d6d,Medicine,2.6,0,1,1,0.0,1,No,Medium,Yes,No,Intermediate
45a7bbdd-2440-449b-ba6f-0d79789b14ab,Law,4.1,1,1,1,0.0,2,Yes,Medium,Yes,No,Advanced
5c8a779b-f0e5-442e-9b92-a95cdfab94bf,Social Service,3.7,1,0,1,0.0,0,Yes,Low,Yes,No,Beginner
68ee3856-aeca-449c-a483-fc5dc2e3d405,Law,2.7,1,1,1,1.0,0,Yes,Medium,Yes,Yes,Beginner
f5fc50f4-09c6-4954-8830-ffb96b48b870,Medicine,3.5,1,0,1,1.0,2,Yes,Low,Yes,Yes,Advanced
ec001515-bc8e-4542-91fc-10aa1b83ee17,Medicine,3.8,1,2,0,0.0,1,Yes,High,No,No,Intermediate
7a719e73-f71f-4401-ab8c-12380c4fb3d8,Social Service,3.1,0,0,0,1.0,0,No,Low,No,Yes,Beginner
86651ba5-56a0-45c2-b8f7-296caa1be3ad,Architecture,2.9,1,2,0,0.0,1,Yes,High,No,No,Intermediate
26af0756-9cd6-4525-8a60-72b9378502da,Medicine,0.0,0,0,0,0.0,0,No,Low,No,No,Beginner
57f16bb0-e966-4410-8f4a-3e19fd1a0169,Social Service,1.7,0,0,0,0.0,1,No,Low,No,No,Intermediate
bac5ecc3-e3bc-43a3-abf5-b88980c5a8d7,Commerce,2.1,1,0,0,0.0,0,Yes,Low,No,No,Beginner
b8988abc-1174-4784-8d86-c92e6420f431,Law,0.0,0,0,1,0.0,0,No,Low,Yes,No,Beginner
89e01654-2a7a-4048-a645-b5dd29422c23,Law,3.0,0,2,1,0.0,1,No,High,Yes,No,Intermediate
7e5e595d-1d02-49ff-95a9-ac5b48813ffd,Architecture,1.4,1,0,1,0.0,0,Yes,Low,Yes,No,Beginner
59ec2ead-170c-4143-8241-17b20154dbbb,Law,3.3,0,2,1,1.0,1,No,High,Yes,Yes,Intermediate
f0b5f702-fa26-4555-b30c-e27b15ef76e1,Commerce,5.0,0,1,1,0.0,2,No,Medium,Yes,No,Advanced
32983ceb-05cf-44f2-9795-b8e3dfaddbdd,Social Service,4.9,1,0,1,1.0,0,Yes,Low,Yes,Yes,Beginner
97909bab-be61-4687-ae45-ed6ce2afe217,Social Service,1.0,0,0,0,0.0,0,No,Low,No,No,Beginner
71a317ef-a967-4922-b636-dca34e38a3d9,Journalism,2.6,1,0,0,1.0,0,Yes,Low,No,Yes,Beginner
3c74abe0-7279-4cb0-90ed-2f5b481e57c3,Business,5.0,1,0,1,1.0,0,Yes,Low,Yes,Yes,Beginner
3d96728d-8fe0-4aaa-81ec-723d3899c4d0,Business,4.0,1,2,0,1.0,0,Yes,High,No,Yes,Beginner
2f0bec5a-cc7e-42c7-892c-a675e4117491,Business,4.3,0,2,0,0.0,2,No,High,No,No,Advanced
cfbf5a21-86c3-4368-a2a7-ebf336be4da3,Business,0.6,0,0,1,0.0,1,No,Low,Yes,No,Intermediate
fc8bf47e-e41a-418f-82bd-1d32bb44db45,Journalism,1.8,0,0,0,0.0,1,No,Low,No,No,Intermediate
9fc1bfc9-1332-49e8-b0f9-601b36968d72,Architecture,3.9,1,0,0,1.0,1,Yes,Low,No,Yes,Intermediate
a407022d-8fd9-41b2-a1f7-8e2e62e5add8,Architecture,5.0,1,2,1,1.0,2,Yes,High,Yes,Yes,Advanced
073f5f62-333c-4bda-a4cf-30790b5c1bdf,Medicine,5.0,0,1,1,1.0,0,No,Medium,Yes,Yes,Beginner
8f1f4411-8cf4-4ea9-8ba9-4cbabeece6d6,Coding,4.2,0,0,0,1.0,2,No,Low,No,Data,Advanced
ba598b20-42be-498b-992e-af2a3595a962,Commerce,4.9,1,2,1,1.0,1,Yes,High,Yes,Yes,Intermediate
d075b138-07a0-4aab-ab2b-3982e48f8565,Law,4.9,1,2,1,1.0,2,Yes,High,Yes,Yes,Advanced
b97dc800-12f9-4b9a-b572-63da8d07b1f1,Medicine,4.1,1,0,0,1.0,1,Yes,Low,No,Yes,Intermediate
aae9971e-819f-4e87-bdee-b195be9145ac,Law,0.0,0,0,0,1.0,0,No,Low,No,Yes,Beginner
1a8fd2e3-b2ed-46e9-88d1-04ce03a16783,Social Service,4.0,1,0,1,0.0,2,Yes,Low,Yes,No,Advanced
e86f6d88-1b7a-417f-b280-35e5f3f3940f,Social Service,4.2,0,2,1,1.0,2,No,High,Yes,Yes,Advanced
16eea7ea-bde3-4de1-9f9b-f0d7fd98cf5a,Social Service,5.0,1,1,1,1.0,1,Yes,Medium,Yes,Yes,Intermediate
f49a8bd9-12c4-4aca-a365-5931dc8334e7,Law,1.3,1,0,1,0.0,0,Yes,Low,Yes,No,Beginner
4ea8bc4a-ebb5-421d-a2f0-692dcc2aeb0c,Business,3.8,0,2,1,0.0,2,No,High,Yes,No,Advanced
5dffc2f0-52c7-41bd-869b-2c053d7c6520,Business,0.9,0,0,0,1.0,0,No,Low,No,Yes,Beginner
2770f6fe-afe6-4060-acec-0e7a13f45f24,Law,3.9,0,1,0,1.0,2,No,Medium,No,Yes,Advanced
5d6bb4a1-7fa0-4c57-b619-8ba8605b1282,Medicine,5.0,0,2,1,0.0,2,No,High,Yes,No,Advanced
0827a2de-b2fc-46c5-aa40-2cbbf1c30acb,Architecture,1.8,1,0,0,0.0,1,Yes,Low,No,No,Intermediate
f0eba1ee-b278-49b7-a8b9-abc6c074f6be,Medicine,1.8,1,1,0,0.0,1,Yes,Medium,No,No,Intermediate
412b6cf4-6c69-4355-b186-6256c0f1ade9,Social Service,5.0,1,1,0,1.0,0,Yes,Medium,No,Yes,Beginner
5da1b486-bddc-4908-b49d-ab481562be92,Business,2.6,0,2,1,0.0,0,No,High,Yes,No,Beginner
a1fca161-4223-4d65-b9fe-14d2c90ec723,Architecture,2.1,1,1,0,0.0,1,Yes,Medium,No,No,Intermediate
9534cebb-821b-4a12-ae33-338d6de78886,Commerce,2.8,0,0,1,1.0,0,No,Low,Yes,Yes,Beginner
c362c2b4-31aa-4029-806f-2ecfb6de841b,Journalism,2.4,0,1,0,0.0,1,No,Medium,No,No,Intermediate
0900f5ec-6b6c-48d3-9343-cc5a63a5b3ce,Business,4.3,1,2,1,0.0,1,Yes,High,Yes,No,Intermediate
ed9443cd-fa07-497f-80e5-aebcea31c249,Architecture,3.3,0,2,0,0.0,2,No,High,No,No,Advanced
cbdf0387-f5de-4b21-ba94-1479d628dcfa,Coding,4.7,1,2,1,1.0,2,Yes,High,Yes,Data,Advanced
a02837df-c519-45e3-a18f-3a3284bfc6b1,Law,3.7,1,2,1,0.0,0,Yes,High,Yes,No,Beginner
8cf6b36f-314c-4ba8-99fa-ee09966fd101,Social Service,1.9,1,1,0,1.0,0,Yes,Medium,No,Yes,Beginner
9ee74123-fc43-40a8-9e16-a2b7e1999c40,Law,2.0,0,1,0,0.0,0,No,Medium,No,No,Beginner
8355869e-9254-4353-b406-a2129b350dd5,Social Service,3.0,1,0,0,1.0,2,Yes,Low,No,Yes,Advanced
e7b7f2f4-89d0-465b-af07-75d8297d01f2,Social Service,1.1,0,0,0,0.0,0,No,Low,No,No,Beginner
0bcd2cfd-c072-4c51-9f64-6ed7f0175af3,Journalism,1.2,0,1,0,0.0,0,No,Medium,No,No,Beginner
e6d02a38-e120-43a3-aaf0-095f92336cc2,Law,0.0,0,0,0,0.0,0,No,Low,No,No,Beginner
6187a08b-0d07-464e-a44e-681b33184000,Medicine,4.9,1,1,1,1.0,2,Yes,Medium,Yes,Yes,Advanced
8adcea9c-0e55-43bd-8e49-9ab83fd824f2,Journalism,4.6,1,2,1,1.0,2,Yes,High,Yes,Yes,Advanced
9a02f35f-f51c-4a90-bae2-1aca5c7fb938,Law,3.3,1,0,1,1.0,1,Yes,Low,Yes,Yes,Intermediate
6e9ce66e-3eff-4035-991b-1837862fba6d,Law,4.8,0,2,1,1.0,1,No,High,Yes,Yes,Intermediate
54a39d0e-ddd8-4f2c-a05b-4463c937546b,Law,5.0,1,1,1,1.0,2,Yes,Medium,Yes,Yes,Advanced
caf12b56-ffe2-47f0-a163-d81d94673ccb,Social Service,1.8,0,0,1,0.0,1,No,Low,Yes,No,Intermediate
d395a78d-6a4d-4ac2-b1d0-f92cad16ad7d,Business,1.2,0,0,1,1.0,1,No,Low,Yes,Yes,Intermediate
d24e968c-aba8-4502-bc35-a40be3096f66,Medicine,3.0,0,0,0,1.0,2,No,Low,No,Yes,Advanced
ab9f454e-4e12-4601-a1e8-b76e22b66edf,Social Service,3.6,1,1,0,1.0,0,Yes,Medium,No,Yes,Beginner
8fdef5da-5087-4c3f-8a65-931387e7406b,Commerce,1.8,1,1,1,0.0,1,Yes,Medium,Yes,No,Intermediate
a11385a2-d04b-4681-8c36-160912515271,Medicine,4.4,1,2,1,1.0,0,Yes,High,Yes,Yes,Beginner
2ae15565-465e-4227-a989-c98f603c2b1c,Coding,4.4,1,2,1,0.8,0,Yes,High,Yes,UI,Beginner
cde7ed50-c1ec-4b26-8dbc-204610b6fd89,Medicine,4.2,1,2,1,0.0,0,Yes,High,Yes,No,Beginner
c643f74d-444c-456a-ac30-d20eea7ac974,Business,4.8,1,0,1,1.0,1,Yes,Low,Yes,Yes,Intermediate
95cf036a-1102-4621-8044-39c3eed4832d,Journalism,2.1,1,1,0,1.0,0,Yes,Medium,No,Yes,Beginner
ce9214c5-7de2-43a9-8afc-5698c90873ad,Social Service,5.0,0,1,0,1.0,1,No,Medium,No,Yes,Intermediate
fd63dc46-0993-4f6f-a521-b8b4b51ad8d6,Coding,5.0,1,1,1,1.0,1,Yes,Medium,Yes,Data,Intermediate
9b7b660b-2fd1-4079-b5f8-ce2f04373d0f,Coding,3.5,1,0,0,0.8,2,Yes,Low,No,UI,Advanced
bff3e33b-61e2-463a-b886-531e764f2c27,Journalism,5.0,0,2,1,1.0,0,No,High,Yes,Yes,Beginner
d0e9a45f-2a7c-43ac-985b-a394b4c81f5f,Social Service,3.1,0,2,0,0.0,1,No,High,No,No,Intermediate
4c830f65-08e8-42a6-80a8-b27dcbaa5f1b,Law,1.1,0,0,0,0.0,0,No,Low,No,No,Beginner
9caa0d9a-39ba-4773-a948-8be80c01e1c9,Coding,5.0,1,1,0,1.0,2,Yes,Medium,No,Data,Advanced
5071d397-002c-4855-9773-672555d4d14b,Business,5.0,0,0,1,0.0,1,No,Low,Yes,No,Intermediate
f8889e75-72df-4736-803d-a996eef5ca54,Journalism,1.4,0,0,0,0.0,0,No,Low,No,No,Beginner
61aec68d-c8bf-40bf-90ba-9069e53aa233,Journalism,5.0,1,2,1,1.0,0,Yes,High,Yes,Yes,Beginner
8fc93a4a-aa6b-4a29-88e8-4c5e75600ada,Architecture,0.0,1,0,0,0.0,0,Yes,Low,No,No,Beginner
a2f20f01-4fc7-4cbc-b4ff-d591c5a55109,Medicine,4.2,1,0,0,1.0,2,Yes,Low,No,Yes,Advanced
d234991c-7fc0-4a78-abb7-6f8ad5fedd01,Journalism,2.6,1,2,1,1.0,2,Yes,High,Yes,Yes,Advanced
bb420926-56bc-436b-bc14-8b0d75c3fc00,Law,1.2,0,0,1,0.0,0,No,Low,Yes,No,Beginner
a7ea3446-c0c4-4046-82b5-4744eb387a2c,Architecture,2.2,0,1,0,1.0,0,No,Medium,No,Yes,Beginner
df57b204-8cc3-4a71-a5a4-80fa12b52c0d,Social Service,2.0,0,1,1,1.0,1,No,Medium,Yes,Yes,Intermediate
0b8a680d-7e83-40d6-a33f-a101f524129e,Commerce,2.0,0,0,0,0.0,1,No,Low,No,No,Intermediate
0f4272a5-48e8-47cd-94a6-9c848b750ad6,Journalism,0.3,1,0,0,1.0,0,Yes,Low,No,Yes,Beginner
9421fe64-f083-4256-8c61-8fa2bccf46a3,Journalism,4.3,1,0,1,1.0,2,Yes,Low,Yes,Yes,Advanced
200b8f07-68f9-4bd2-b528-1792d22398b9,Medicine,4.4,1,2,1,1.0,0,Yes,High,Yes,Yes,Beginner
de926839-74bd-492d-925b-3169249476cf,Commerce,4.7,1,2,0,0.0,0,Yes,High,No,No,Beginner
69a5c0f0-7a36-46c9-90f3-3174e5b20576,Journalism,0.7,0,0,0,0.0,0,No,Low,No,No,Beginner
146fe339-4ee2-4044-aa2b-f8aa15abe835,Law,1.7,1,0,1,0.0,1,Yes,Low,Yes,No,Intermediate
a7589752-f945-4b83-a6a8-21c3f4fe6619,Law,5.0,0,1,0,1.0,0,No,Medium,No,Yes,Beginner
056e42e0-336a-4af2-bc97-29e85a3b79d6,Business,1.8,1,0,0,0.0,0,Yes,Low,No,No,Beginner
e2828a37-35bf-4621-a15d-9894fbd030e6,Commerce,2.5,0,2,0,1.0,1,No,High,No,Yes,Intermediate
534dfb20-c928-4e8c-936d-2a0d5c83d319,Business,3.8,1,2,0,0.0,2,Yes,High,No,No,Advanced
bfc512dd-e77f-4c21-b297-b7a213ab69f3,Coding,5.0,1,2,1,1.0,1,Yes,High,Yes,Data,Intermediate
fa1a32d0-e3bb-41e5-98c3-6a222efb21eb,Business,4.7,1,2,1,0.0,1,Yes,High,Yes,No,Intermediate
716f606a-1826-4c77-8022-c54e6609c7ed,Journalism,1.0,0,0,1,1.0,1,No,Low,Yes,Yes,Intermediate
6955ab45-3b17-41ad-8879-b6c133ebfd08,Commerce,2.2,0,0,1,1.0,0,No,Low,Yes,Yes,Beginner
eadcf6bd-b17e-4136-acc4-c18c7d92234a,Architecture,4.2,1,0,0,1.0,0,Yes,Low,No,Yes,Beginner
b3fc9037-db53-4b2b-9de5-7c9f891a50ce,Law,5.0,0,1,1,0.0,2,No,Medium,Yes,No,Advanced
ded1da94-8381-4800-bb1c-410effc3eb75,Architecture,2.5,0,1,1,1.0,0,No,Medium,Yes,Yes,Beginner
f42d3da7-bc26-47a3-ac5d-28132e4ab747,Commerce,2.2,0,0,0,1.0,0,No,Low,No,Yes,Beginner
fba0ba16-c469-4ae1-8942-c974d4672002,Law,1.6,0,1,0,0.0,0,No,Medium,No,No,Beginner
9154fcc8-6813-4f24-97a9-c596379f6eef,Law,3.0,1,0,0,1.0,0,Yes,Low,No,Yes,Beginner
2d11ba0f-f1ea-406a-91af-64b6bade9eef,Coding,4.0,0,1,1,0.8,1,No,Medium,Yes,UI,Intermediate
06bfe68d-3396-4d60-9bac-a4926c6a2735,Business,4.6,1,2,1,1.0,1,Yes,High,Yes,Yes,Intermediate
96ad90e0-92e5-4417-b2b5-96ab79f164fd,Journalism,3.8,1,0,0,1.0,1,Yes,Low,No,Yes,Intermediate
84a75785-3c8e-4800-943f-68ca97c62920,Social Service,1.8,1,1,0,1.0,0,Yes,Medium,No,Yes,Beginner
1a566819-b3f1-41e4-965d-88c7fc370546,Coding,2.5,0,1,0,1.0,0,No,Medium,No,Data,Beginner
1dbdd251-d09d-4d99-ade6-cc7567164c0f,Coding,0.8,0,0,0,1.0,0,No,Low,No,Data,Beginner
0730ce4f-9385-474a-8cec-8fc9d1203814,Medicine,3.0,0,2,1,1.0,0,No,High,Yes,Yes,Beginner
8a49dda2-6469-447e-9554-3596895fd726,Social Service,4.0,1,1,0,1.0,0,Yes,Medium,No,Yes,Beginner
b3515233-ace6-474f-bcfb-68a79bb6beb5,Social Service,0.5,1,0,0,0.0,0,Yes,Low,No,No,Beginner
f13d0872-06ad-4276-9aae-2db6203ca352,Architecture,1.2,1,0,0,0.0,0,Yes,Low,No,No,Beginner
0c41cf75-7596-4b6a-93e5-28dc7d4c505b,Social Service,4.1,1,1,0,1.0,0,Yes,Medium,No,Yes,Beginner
32a28f00-e87e-4ec2-80d2-9862a7af7f63,Journalism,3.8,1,2,1,1.0,2,Yes,High,Yes,Yes,Advanced
fc6e74cb-142d-4a6a-b9ff-acc2588cdc5a,Social Service,1.3,0,0,0,1.0,0,No,Low,No,Yes,Beginner
c5dff15f-7aa1-476d-9750-f658a589efad,Social Service,3.1,0,0,1,1.0,1,No,Low,Yes,Yes,Intermediate
0caab53e-251c-4e3f-b1e1-a525e7553199,Commerce,1.0,0,0,0,0.0,0,No,Low,No,No,Beginner
9bf45013-0cf1-4423-aa42-54baf8cd5882,Social Service,3.2,0,2,1,0.0,1,No,High,Yes,No,Intermediate
0f4e3d16-a482-454b-bc5b-8d0372eeaade,Social Service,0.1,0,0,0,0.0,0,No,Low,No,No,Beginner
3fcf7613-a6a7-4e02-a0f9-ad648ff2ea10,Journalism,3.7,1,0,0,1.0,0,Yes,Low,No,Yes,Beginner
674927cf-ef5e-4ed4-8d99-5630d62a9a72,Commerce,4.9,1,1,1,1.0,2,Yes,Medium,Yes,Yes,Advanced
0478285f-df2f-4d0d-a853-a7a00e5491bf,Coding,3.2,0,1,0,1.0,0,No,Medium,No,Data,Beginner
fe9bf768-e1d3-457c-b05e-8e11dd167ffd,Business,0.2,0,0,0,1.0,0,No,Low,No,Yes,Beginner
6daf677f-f636-4881-a950-e7d185554b15,Law,5.0,1,2,1,1.0,0,Yes,High,Yes,Yes,Beginner
e08009a2-8071-4e22-96a9-9fba403cdad0,Commerce,0.5,1,0,0,1.0,0,Yes,Low,No,Yes,Beginner
1b660066-853e-4d34-8cb5-48b634a0a22d,Architecture,1.2,0,0,0,0.0,0,No,Low,No,No,Beginner
f37c6024-ebe6-48d4-b0e7-4c956366e46e,Law,1.7,0,0,0,0.0,1,No,Low,No,No,Intermediate
3922ac6c-777c-4998-ae67-e69cca33b9c0,Social Service,0.7,0,1,1,1.0,0,No,Medium,Yes,Yes,Beginner
cbff6524-3099-4ee8-a7c9-1bff10d1b4ef,Coding,1.7,1,1,0,0.8,0,Yes,Medium,No,UI,Beginner
d7753323-78ca-4942-af7a-93960741e8d3,Coding,0.2,0,0,0,0.8,0,No,Low,No,UI,Beginner
4d55534a-731e-4b00-b13e-98fb2871c64b,Commerce,4.3,1,2,0,1.0,1,Yes,High,No,Yes,Intermediate
34e9237e-262e-44e1-b5c4-833f43b6320a,Journalism,4.0,0,0,0,1.0,1,No,Low,No,Yes,Intermediate
